Date,Domain,Page Type,Tweet,Country Character,Country Competence,People Character,People Competence,Sentiment
03:18.0,twitter.com,twitter,coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china students monitored qualified team doctors watch signs infection nationfirst,1,1,0,0,neutral
03:00.0,twitter.com,twitter,american carrier flying china wuhancoronavirus,1,1,0,0,neutral
02:50.0,twitter.com,twitter,ncov cases countries outside china including cases humantohuman transmission four countries germany japan viet nam united states america,1,1,1,1,neutral
02:35.0,twitter.com,twitter,chinaquite chart,1,1,1,0,neutral
02:31.0,twitter.com,twitter,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak,1,-1,1,1,negative
02:24.0,twitter.com,twitter,people china trying protect coronarvirus may god,1,1,0,0,neutral
02:16.0,twitter.com,twitter,see leaked video footage chinese messaging app wechat international red cross donated tons face masks government till point refused hand people doctors wuhan hubei province china,1,1,0,0,negative
02:14.0,twitter.com,twitter,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak,1,1,1,1,negative
01:56.0,twitter.com,twitter,life expectancy increase even hold china accountable protecting fentanyl gangs xijinping runs worlds effective surveillance apparatus largescale criminal organizations could operate without approval,1,1,1,1,neutral
01:52.0,twitter.com,twitter,indeed ccp want remain power reputation china even time crisis like wuhancoronavirusoutbreak,1,0,1,1,negative
01:49.0,twitter.com,twitter,report dod efforts counter china cyber threats require tougher export controls china cybersecurity,1,1,0,1,neutral
01:48.0,twitter.com,twitter,tesla china taps tiktok influencers multicity information campaign influencer talked different topics related tesla tiktok live show many different cities china tsla tesla china details,0,1,1,1,neutral
01:45.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,1,0,1,1,neutral
01:41.0,twitter.com,twitter,corona virus precaution alerts issued coronavirus worldhealthorganization corona virus precaution symptoms dubai china india news alert uae dubai abudhabi,1,1,1,0,neutral
01:27.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
01:22.0,twitter.com,twitter,doctors china arrested revealing truth coronavirus,1,1,0,-1,negative
01:11.0,twitter.com,twitter,important facts tesla gigafactory shanghais costefficient design future tsla gigafactories tesla china detail,1,1,1,0,neutral
01:05.0,twitter.com,twitter,travel china coronavirusoutbreak pillows hot meals airlines adopt preventative measures coronavirus mbdhealth,1,1,0,0,neutral
00:53.0,twitter.com,twitter,hongkongs carrie lam dismisses calls close border mainland china despite threats strike action medical sector next week coronavirus wuhancoronavirus,1,0,1,0,negative
00:22.0,twitter.com,twitter,anyone coming back china quarantined automatically ffs allowed home self quarantine stop,1,1,1,1,neutral
00:19.0,twitter.com,twitter,chinas fault first place virus exist spread quickly around globe congratulate them ccp time try cover wrong virus would never got far wuhan wuhancoronavirusoutbreak coronavirus,1,0,1,1,neutral
00:07.0,twitter.com,twitter,flights china suspended beginning feb april due ongoing concerns related coronavirus said statement delta airlines suspend flights china carriers said,0,1,1,1,neutral
00:03.0,twitter.com,twitter,coronavirus italy european country ban flights china evaairways chinaairlines forced cancel flight one rome one milan cause taiwan course province prc thats pointing policy essential,0,1,1,1,negative
