Country Character,Country Competence,People Character,People Competence,Tweet
0.0,0.0,0.0,0.0,january footage dog barbecued alive chinese market shared via
0.0,0.0,0.0,0.0,delta united american halt flights mainland china
0.0,0.0,0.0,0.0,january footage dog barbecued alive chinese market shared via
0.0,0.0,0.0,0.0,another video person fell floor china coronavirus
0.0,0.0,0.0,0.0,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak
0.0,0.0,0.0,0.0,that policy appeasement makes vulnerable attacks chinese diplomats involved encouraging overseas students attack freespeech canadian campuses removed position says conservative
0.0,0.0,0.0,0.0,chinas beltandroad became global trail trouble good read
0.0,0.0,0.0,0.0,coronavirus inside china s hospitals doctors defy chinese regime s narrativesthe china report via
0.0,0.0,0.0,0.0,many ways china actually setting new standard outbreak response greatest concern potential virus spread countries weaker health systems illprepared deal ncov
0.0,0.0,0.0,0.0,probably best time video china strange particles flying air offense it s beautiful just saying china coronavirus
0.0,0.0,0.0,0.0,wynn mgm exposure greater china others big tech names aapl intc qcom avgo nvda nqf nqf recycling tradewar analysis evaluate spx exposure china coronavirus
0.0,0.0,0.0,0.0,declaring public health emergency international concern global outbreak ncov happening china happening countries
0.0,0.0,0.0,0.0,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage
0.0,0.0,0.0,0.0,pilots flight attendants demanding airlines stop flights china health officials declare global emergency rapidly spreading coronavirus pilots filing lawsuit seeking immediate halt
0.0,0.0,0.0,0.0,hongkongs carrie lam dismisses calls close border mainland china despite threats strike action medical sector next week coronavirus wuhancoronavirus
0.0,0.0,0.0,0.0,jst finishd watching movie contagion released abt coronaviruslike virus tht begins spreading frm china rest world strangest thing tht end turns tht cause infection batwhich reason tht disease currently spread
0.0,0.0,0.0,0.0,perspective wuhanoutbreak ncov less fatal sars sars contained within months china experience sarsvirus people die tuberculosis day china flu deaths last year
0.0,0.0,0.0,0.0,lets wise taking precautions coronavirus lets bold opposing chinese communist party regime lets turn discrimination racism chinese people love china peoplei detest regime represses
0.0,0.0,0.0,0.0,even chinese government using drones capture peoples temperatures spying confirmed video footages app wechat china coronavirus hubei wuhan
0.0,0.0,0.0,0.0,also one thing china hiding number death caused virus credible chinese media outlet interviewed people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers
0.0,0.0,0.0,0.0,swedish media calls action attacks chinese officials sweden china
0.0,0.0,0.0,0.0,convictedbigot former iagov terrybranstad news used taxpayer paid status ambassador china pitch jaredkushner investment deal maybe arrange pay legal fees one also iapolitics ialegis iagov fraud
0.0,0.0,0.0,0.0,shocking evidence people hubei province dropping onto floor ill coronavirus china
0.0,0.0,0.0,0.0,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook
0.0,0.0,0.0,0.0,police china even arresting people refuse put face mask see female dropped floor police officer arrested coronavirus
0.0,0.0,0.0,0.0,people china trying protect coronarvirus may god
0.0,0.0,0.0,0.0,facialrecognition latest form payments china fintech payments iot tech deeplearning machinelearning makeyourownlane ir
0.0,0.0,0.0,0.0,flight arrived toronto canada said one could get plane reports people monitored fever flight flight number unknown coronarvirus china
0.0,0.0,0.0,0.0,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday
0.0,0.0,0.0,0.0,coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china students monitored qualified team doctors watch signs infection nationfirst
0.0,0.0,0.0,0.0,swedish media calls action attacks chinese officials sweden china
0.0,0.0,0.0,0.0,students stranded coronavirus lockdown left dozens students stranded china
0.0,0.0,0.0,0.0,students stranded coronavirus lockdown left dozens students stranded china
0.0,0.0,0.0,0.0,doctors china arrested revealing truth coronavirus
0.0,0.0,0.0,0.0,seneca recently held spring festival yearoftherat celebrations across many campuses celebrations featured traditional liondance well student performances including kpop dance playing traditional chinese instruments senecaproud
0.0,0.0,0.0,0.0,google temporarily shutting china offices due coronavirus outbreak via technologynews hongkong taiwan lunarnewyear
0.0,0.0,0.0,0.0,china using drones speakers communicate people china coronavirus outbreak coronavirus coronavirusoutbreak
0.0,0.0,0.0,0.0,lets wise taking precautions coronavirus lets bold opposing chinese communist party regime lets turn discrimination racism chinese people love china peoplei detest regime represses
0.0,0.0,0.0,0.0,coronavirus itbp creates facility swiftly near itbp chhawla camp new delhi quarantine approximately indian families arriving wuhan china families monitored qualified team doctors watch signs infection
0.0,0.0,0.0,0.0,shenhua coalmine given goahead destroy koala habitat via australia china notocoal environment ecology wildlife koalas
0.0,0.0,0.0,0.0,expected world know china could possibly threaten safety whole world it s always politics regarding cover news corruption wif suppression freedom china chinaisterrorist chinavirus coronavirus ncov
0.0,0.0,0.0,0.0,far people going affected equivalent chernobyl seems line spanish flu steroids chinacoronavirus coronavirusoutbreak coronavirus china pandemic
0.0,0.0,0.0,0.0,people china trying protect coronarvirus may god
0.0,0.0,0.0,0.0,meanwhile hospitals china cant keep demand people showing symptoms chough fever thousand patients waiting lines towards hospital examinated coronavirus hubei province
0.0,0.0,0.0,0.0,coronavirus global tragedy whole world cooperate gov people china get rid convinced chinese persistence sense responsibility get turbulent stage
0.0,0.0,0.0,0.0,exactly one week since china began working bed hospital wuhan video site today shows complete transformation would hopefully save lives people affected wuhanvirus cornoavirus ncov
0.0,0.0,0.0,0.0,help foreigners china get fully informed situation empowered knowledge best practices virus control prevention major chinese cities launched foreign language support services
0.0,0.0,0.0,0.0,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage
0.0,0.0,0.0,0.0,let clear declaration vote confidence china contrary continues confidence china s capacity control outbreak ncov
0.0,0.0,0.0,0.0,wuhanevacuation update indian nationals queing board special flight one checkin cabin bag allowed passengers many chinese indian officials worked hard make evacuation small time coronarvirus
0.0,0.0,0.0,0.0,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.0,0.0,0.0,0.0,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak
0.0,0.0,0.0,0.0,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday
0.0,0.0,0.0,0.0,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook
0.0,0.0,0.0,0.0,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook
0.0,0.0,0.0,0.0,islambeauty china doctor prescribed wash hands times days put water nose due coronavirus muslims performs wudu times day wash hands put water nose islam teaches good thoughts
0.0,0.0,0.0,0.0,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done
0.0,0.0,0.0,0.0,let clear declaration vote confidence china contrary continues confidence china s capacity control outbreak ncov
0.0,0.0,0.0,0.0,said officially china returns work long lunar new year holiday feb
0.0,0.0,0.0,0.0,china transport ministry said lunarnewyear travel trips jan overall air rail road jan day holiday end overall trips whopping air rail road
0.0,0.0,0.0,0.0,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.0,0.0,0.0,0.0,world know china could possibly threaten safety whole world it s always politics regarding cover news corruption suppression freedom china chinaisterrorist chinavirus coronavirus
0.0,0.0,0.0,0.0,shocking evidence people hubei province dropping onto floor ill coronavirus china
0.0,0.0,0.0,0.0,brussels around please join nd feb sunday protest chinas oppression stayinsolidaritywithuyghurs standwithuyghurs ghuljamassacre closethecamps freeuyghurs
0.0,0.0,0.0,0.0,american airlines cancels china mainland flights americanairlines china coronavirus
0.0,0.0,0.0,0.0,straight ccp playbook lying stops working move diversion china wuhan coronavirus oppression
0.0,0.0,0.0,0.0,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
